Date:,ITS_Energy (kWh),EM-1 Export Energy (MWh),EM-2 Export Energy (MWh),EM-1 Import Energy (MWh),EM-2 Import Energy (MWh),,,,,,,,
11-09-2023 12:00,63498.3,48753.36,48757.92,420,421.92,,,,,,,,
11-09-2023 13:00,78951.6,48768.96,48773.52,420,421.92,,,,,,,,
11-09-2023 14:00,91396.6,48781.2,48786,420,421.92,,,,,,,,
11-09-2023 15:00,104260.8,48794.64,48799.2,420,421.92,,,,,,,,
11-09-2023 16:00,112762.6,48803.76,48808.32,420,421.92,,,,,,,,
11-09-2023 17:00,116979.1,48808.08,48812.64,420,421.92,,,,,,,,
11-09-2023 18:00,118103.8,48809.52,48814.08,420,421.92,,,,,,,,
11-09-2023 19:00,118113.4,48809.52,48814.08,420,422.16,,,,,,,,
11-09-2023 20:00,111934.4,48809.52,48814.08,420.24,422.16,,,,,,,,
11-09-2023 21:00,111934.4,48809.52,48814.08,420.24,422.16,,,,,,,,
11-09-2023 22:00,118113.4,48809.52,48814.08,420.24,422.16,,,,,,,,
11-09-2023 23:00,118113.4,48809.52,48814.08,420.24,422.4,,,,,,,,
12-09-2023 00:00,118113.4,48809.52,48814.08,420.48,422.4,,,,,,,,
12-09-2023 01:00,0,48809.52,48814.08,420.48,422.4,,,,,,,,
12-09-2023 02:00,0,48809.52,48814.08,420.48,422.4,,,,,,,,
12-09-2023 03:00,0,48809.52,48814.08,420.48,422.64,,,,,,,,
12-09-2023 04:00,0,48809.52,48814.08,420.48,422.64,,,,,,,,
12-09-2023 05:00,0,48809.52,48814.08,420.72,422.64,,,,,,,,
12-09-2023 06:00,0.4,48809.52,48814.08,420.72,422.64,,,,,,,,
12-09-2023 07:00,172.7,48809.52,48814.08,420.72,422.64,,,,,,,,
12-09-2023 08:00,1006,48810.24,48814.8,420.72,422.64,,,,,,,,
12-09-2023 09:00,4228.8,48812.88,48817.44,420.72,422.64,,,,,,,,
12-09-2023 10:00,10391.3,48818.88,48823.68,420.72,422.64,,,,,,,,
12-09-2023 11:00,20815.3,48828.24,48833.04,420.72,422.64,,,,,,,,
12-09-2023 12:00,38180.8,48845.52,48850.32,420.72,422.64,,,,,,,,
12-09-2023 13:00,51561.6,48858.96,48863.76,420.72,422.64,,,,,,,,
12-09-2023 14:00,66113.8,48873.36,48878.16,420.72,422.64,,,,,,,,
12-09-2023 15:00,76050.7,48883.92,48888.72,420.72,422.64,,,,,,,,
12-09-2023 16:00,79975.6,48888.48,48893.04,420.72,422.64,,,,,,,,
12-09-2023 17:00,80493.3,48889.2,48893.76,420.72,422.64,,,,,,,,
12-09-2023 18:00,80569.2,48889.2,48893.76,420.72,422.64,,,,,,,,
12-09-2023 19:00,80569.4,48889.2,48893.76,420.72,422.88,,,,,,,,
12-09-2023 20:00,80569.4,48889.2,48893.76,420.96,422.88,,,,,,,,
12-09-2023 21:00,80569.4,48889.2,48893.76,420.96,422.88,,,,,,,,
12-09-2023 22:00,80569.4,48889.2,48893.76,420.96,422.88,,,,,,,,
12-09-2023 23:00,80569.4,48889.2,48893.76,420.96,423.12,,,,,,,,
13-09-2023 00:00,0,48889.2,48893.76,421.2,423.12,,,,,,,,
13-09-2023 01:00,0,48889.2,48893.76,421.2,423.12,,,,,,,,
13-09-2023 02:00,0,48889.2,48893.76,421.2,423.12,,,,,,,,
13-09-2023 03:00,0,48889.2,48893.76,421.2,423.36,,,,,,,,
13-09-2023 04:00,0,48889.2,48893.76,421.2,423.36,,,,,,,,
13-09-2023 05:00,0,48889.2,48893.76,421.44,423.36,,,,,,,,
13-09-2023 06:00,1.5,48889.2,48893.76,421.44,423.36,,,,,,,,
13-09-2023 07:00,909.5,48889.92,48894.48,421.44,423.36,,,,,,,,
13-09-2023 08:00,6230.3,48894.48,48899.28,421.44,423.36,,,,,,,,
13-09-2023 09:00,16665.1,48904.32,48909.12,421.44,423.36,,,,,,,,
13-09-2023 10:00,29896.6,48917.52,48922.32,421.44,423.36,,,,,,,,
13-09-2023 11:00,47142,48934.08,48938.88,421.44,423.36,,,,,,,,
13-09-2023 12:00,65607.6,48952.32,48957.12,421.44,423.36,,,,,,,,
13-09-2023 13:00,84064.7,48970.56,48975.36,421.44,423.36,,,,,,,,
13-09-2023 14:00,101050,48987.6,48992.4,421.44,423.36,,,,,,,,
13-09-2023 15:00,115164.7,49002,49006.8,421.44,423.36,,,,,,,,
13-09-2023 16:00,124957.2,49012.32,49016.88,421.44,423.36,,,,,,,,
13-09-2023 17:00,130625.3,49018.32,49022.88,421.44,423.36,,,,,,,,
13-09-2023 18:00,132830.8,49020.72,49025.52,421.44,423.36,,,,,,,,
13-09-2023 19:00,132866.41,49020.96,49025.52,421.44,423.6,,,,,,,,
13-09-2023 20:00,132866.41,49020.96,49025.52,421.44,423.6,,,,,,,,
13-09-2023 21:00,132866.41,49020.96,49025.52,421.68,423.6,,,,,,,,
13-09-2023 22:00,132866.41,49020.96,49025.52,421.68,423.6,,,,,,,,
13-09-2023 23:00,100773.5,49020.96,49025.52,421.68,423.84,,,,,,,,
14-09-2023 00:00,100773.5,49020.96,49025.52,421.68,423.84,,,,,,,,
14-09-2023 01:00,0,49020.96,49025.52,421.68,423.84,,,,,,,,
14-09-2023 02:00,0,49020.96,49025.52,421.68,424.08,,,,,,,,
14-09-2023 03:00,0,49020.96,49025.52,421.92,424.08,,,,,,,,
14-09-2023 04:00,0,49020.96,49025.52,421.92,424.08,,,,,,,,
14-09-2023 05:00,0,49020.96,49025.52,421.92,424.08,,,,,,,,
14-09-2023 06:00,17.1,49020.96,49025.52,421.92,424.32,,,,,,,,
14-09-2023 07:00,1453.5,49021.92,49026.72,421.92,424.32,,,,,,,,
14-09-2023 08:00,7094.5,49026.96,49031.76,421.92,424.32,,,,,,,,
14-09-2023 09:00,18043.7,49037.52,49042.08,421.92,424.32,,,,,,,,
14-09-2023 10:00,32915.7,49051.92,49056.72,421.92,424.32,,,,,,,,
14-09-2023 11:00,50304.5,49068.72,49073.76,421.92,424.32,,,,,,,,
14-09-2023 12:00,68974,49087.2,49092,421.92,424.32,,,,,,,,
14-09-2023 13:00,87682.91,49105.92,49110.72,421.92,424.32,,,,,,,,
14-09-2023 14:00,104693.3,49122.96,49127.76,421.92,424.32,,,,,,,,
14-09-2023 15:00,118585,49137.12,49141.92,421.92,424.32,,,,,,,,
14-09-2023 16:00,128300.5,49147.2,49152,421.92,424.32,,,,,,,,
14-09-2023 17:00,132166.5,49151.76,49156.32,421.92,424.32,,,,,,,,
14-09-2023 18:00,132610.3,49152.24,49156.8,421.92,424.32,,,,,,,,
14-09-2023 19:00,132612.7,49152.24,49157.04,422.16,424.32,,,,,,,,
14-09-2023 20:00,132612.7,49152.24,49157.04,422.16,424.32,,,,,,,,
14-09-2023 21:00,129269.2,49152.24,49157.04,422.16,424.32,,,,,,,,
14-09-2023 22:00,132612.7,49152.24,49157.04,422.16,424.56,,,,,,,,
14-09-2023 23:00,132612.7,49152.24,49157.04,422.4,424.56,,,,,,,,
15-09-2023 00:00,0,49152.24,49157.04,422.4,424.56,,,,,,,,
15-09-2023 01:00,0,49152.24,49157.04,422.4,424.56,,,,,,,,
15-09-2023 02:00,0,49152.24,49157.04,422.4,424.8,,,,,,,,
15-09-2023 03:00,0,49152.24,49157.04,422.64,424.8,,,,,,,,
15-09-2023 04:00,0,49152.24,49157.04,422.64,424.8,,,,,,,,
15-09-2023 05:00,0,49152.24,49157.04,422.64,424.8,,,,,,,,
15-09-2023 06:00,47.1,49152.24,49157.04,422.64,425.04,,,,,,,,
15-09-2023 07:00,1189.4,49153.2,49158,422.64,425.04,,,,,,,,
15-09-2023 08:00,4783.9,49156.56,49161.12,422.64,425.04,,,,,,,,
15-09-2023 09:00,13192.9,49164,49168.8,422.64,425.04,,,,,,,,
15-09-2023 10:00,27629.8,49177.92,49182.72,422.64,425.04,,,,,,,,
15-09-2023 11:00,44813.21,49194.96,49199.76,422.64,425.04,,,,,,,,
15-09-2023 12:00,63341,49213.2,49218,422.64,425.04,,,,,,,,
15-09-2023 13:00,81628.2,49231.2,49236.24,422.64,425.04,,,,,,,,
15-09-2023 14:00,98364.91,49248,49252.8,422.64,425.04,,,,,,,,
15-09-2023 15:00,112162.8,49262.16,49266.96,422.64,425.04,,,,,,,,
15-09-2023 16:00,121438.5,49272,49276.56,422.64,425.04,,,,,,,,
15-09-2023 17:00,127344.1,49278,49282.8,422.64,425.04,,,,,,,,
15-09-2023 18:00,129434,49280.4,49285.2,422.64,425.04,,,,,,,,
15-09-2023 19:00,129460.1,49280.64,49285.2,422.64,425.04,,,,,,,,
15-09-2023 20:00,129460.1,49280.64,49285.2,422.88,425.04,,,,,,,,
15-09-2023 21:00,125465.8,49280.64,49285.2,422.88,425.04,,,,,,,,
15-09-2023 22:00,125465.8,49280.64,49285.2,422.88,425.28,,,,,,,,
15-09-2023 23:00,125465.8,49280.64,49285.2,422.88,425.28,,,,,,,,
16-09-2023 00:00,125465.8,49280.64,49285.2,423.12,425.28,,,,,,,,
16-09-2023 01:00,0,49280.64,49285.2,423.12,425.28,,,,,,,,
16-09-2023 02:00,0,49280.64,49285.2,423.12,425.52,,,,,,,,
16-09-2023 03:00,0,49280.64,49285.2,423.12,425.52,,,,,,,,
16-09-2023 04:00,0,49280.64,49285.2,423.36,425.52,,,,,,,,
16-09-2023 05:00,0,49280.64,49285.2,423.36,425.52,,,,,,,,
16-09-2023 06:00,56,49280.64,49285.2,423.36,425.76,,,,,,,,
16-09-2023 07:00,1704.9,49281.84,49286.4,423.36,425.76,,,,,,,,
16-09-2023 08:00,7468.8,49287.12,49291.68,423.36,425.76,,,,,,,,
16-09-2023 09:00,18533,49297.44,49302.24,423.36,425.76,,,,,,,,
16-09-2023 10:00,33528.7,49312.08,49316.88,423.36,425.76,,,,,,,,
16-09-2023 11:00,51132.3,49329.36,49334.16,423.36,425.76,,,,,,,,
16-09-2023 12:00,69694.5,49347.6,49352.4,423.36,425.76,,,,,,,,
16-09-2023 13:00,88050.11,49365.84,49370.64,423.36,425.76,,,,,,,,
16-09-2023 14:00,104872.1,49382.88,49387.68,423.36,425.76,,,,,,,,
16-09-2023 15:00,118768.1,49397.04,49401.84,423.36,425.76,,,,,,,,
16-09-2023 16:00,128384,49407.12,49411.92,423.36,425.76,,,,,,,,
16-09-2023 17:00,131596.3,49410.72,49415.52,423.36,425.76,,,,,,,,
16-09-2023 18:00,132214.3,49411.68,49416.24,423.36,425.76,,,,,,,,
16-09-2023 19:00,132217.41,49411.68,49416.24,423.36,425.76,,,,,,,,
16-09-2023 20:00,132217.41,49411.68,49416.24,423.6,425.76,,,,,,,,
16-09-2023 21:00,132217.41,49411.68,49416.24,423.6,425.76,,,,,,,,
16-09-2023 22:00,132217.41,49411.68,49416.24,423.6,426,,,,,,,,
16-09-2023 23:00,132217.41,49411.68,49416.24,423.6,426,,,,,,,,
17-09-2023 00:00,0,49411.68,49416.24,423.84,426,,,,,,,,
17-09-2023 01:00,0,49411.68,49416.24,423.84,426,,,,,,,,
17-09-2023 02:00,0,49411.68,49416.24,423.84,426.24,,,,,,,,
17-09-2023 03:00,0,49411.68,49416.24,423.84,426.24,,,,,,,,
17-09-2023 04:00,0,49411.68,49416.24,424.08,426.24,,,,,,,,
17-09-2023 05:00,0,49411.68,49416.24,424.08,426.24,,,,,,,,
17-09-2023 06:00,35.5,49411.68,49416.24,424.08,426.48,,,,,,,,
17-09-2023 07:00,1566.7,49412.64,49417.44,424.08,426.48,,,,,,,,
17-09-2023 08:00,7365.3,49417.92,49422.72,424.08,426.48,,,,,,,,
17-09-2023 09:00,17235,49427.76,49432.56,424.08,426.48,,,,,,,,
17-09-2023 10:00,29860.8,49439.76,49444.56,424.08,426.48,,,,,,,,
17-09-2023 11:00,44624.6,49454.4,49459.2,424.08,426.48,,,,,,,,
17-09-2023 12:00,60824.3,49470.24,49475.04,424.08,426.48,,,,,,,,
17-09-2023 13:00,78212.9,49487.28,49492.08,424.08,426.48,,,,,,,,
17-09-2023 14:00,93968.41,49503.12,49507.92,424.08,426.48,,,,,,,,
17-09-2023 15:00,108499.9,49517.76,49522.56,424.08,426.48,,,,,,,,
17-09-2023 16:00,117710,49527.84,49532.64,424.08,426.48,,,,,,,,
17-09-2023 17:00,120180.2,49530.72,49535.28,424.08,426.48,,,,,,,,
17-09-2023 18:00,120282,49530.72,49535.52,424.08,426.48,,,,,,,,
17-09-2023 19:00,120282,49530.72,49535.52,424.32,426.48,,,,,,,,
17-09-2023 20:00,120282,49530.72,49535.52,424.32,426.48,,,,,,,,
17-09-2023 21:00,120282,49530.72,49535.52,424.32,426.48,,,,,,,,
17-09-2023 22:00,120282,49530.72,49535.52,424.32,426.72,,,,,,,,
17-09-2023 23:00,120282,49530.72,49535.52,424.56,426.72,,,,,,,,
18-09-2023 00:00,120282,49530.72,49535.52,424.56,426.72,,,,,,,,
18-09-2023 01:00,0,49530.72,49535.52,424.56,426.72,,,,,,,,
18-09-2023 02:00,0,49530.72,49535.52,424.56,426.96,,,,,,,,
18-09-2023 03:00,0,49530.72,49535.52,424.8,426.96,,,,,,,,
18-09-2023 04:00,0,49530.72,49535.52,424.8,426.96,,,,,,,,
18-09-2023 05:00,0,49530.72,49535.52,424.8,426.96,,,,,,,,
18-09-2023 06:00,3.8,49530.72,49535.52,424.8,427.2,,,,,,,,
18-09-2023 07:00,905.5,49531.44,49536.24,424.8,427.2,,,,,,,,
18-09-2023 08:00,5336.2,49535.04,49539.84,424.8,427.2,,,,,,,,
18-09-2023 09:00,14808.7,49543.92,49548.72,424.8,427.2,,,,,,,,
18-09-2023 10:00,27750.5,49557.12,49561.92,424.8,427.2,,,,,,,,
18-09-2023 11:00,45485,49574.16,49578.96,424.8,427.2,,,,,,,,
18-09-2023 12:00,64492.11,49592.64,49597.68,424.8,427.2,,,,,,,,
18-09-2023 13:00,82976.9,49611.12,49615.92,424.8,427.2,,,,,,,,
18-09-2023 14:00,99817.1,49628.16,49632.96,424.8,427.2,,,,,,,,
18-09-2023 15:00,113826,49642.32,49647.12,424.8,427.2,,,,,,,,
18-09-2023 16:00,123471,49652.64,49657.44,424.8,427.2,,,,,,,,
18-09-2023 17:00,126898.7,49656.48,49661.28,424.8,427.2,,,,,,,,
18-09-2023 18:00,127625.2,49657.2,49662,424.8,427.2,,,,,,,,
18-09-2023 19:00,127626.5,49657.2,49662,424.8,427.2,,,,,,,,
18-09-2023 20:00,127626.5,49657.2,49662,425.04,427.2,,,,,,,,
18-09-2023 21:00,127626.5,49657.2,49662,425.04,427.2,,,,,,,,
18-09-2023 22:00,127626.5,49657.2,49662,425.04,427.44,,,,,,,,
18-09-2023 23:00,127626.5,49657.2,49662,425.28,427.44,,,,,,,,
19-09-2023 00:00,0,49657.2,49662,425.28,427.44,,,,,,,,
19-09-2023 01:00,0,49657.2,49662,425.28,427.44,,,,,,,,
19-09-2023 02:00,0,49657.2,49662,425.28,427.68,,,,,,,,
19-09-2023 03:00,0,49657.2,49662,425.28,427.68,,,,,,,,
19-09-2023 04:00,0,49657.2,49662,425.52,427.68,,,,,,,,
19-09-2023 05:00,0,49657.2,49662,425.52,427.68,,,,,,,,
19-09-2023 06:00,2.8,49657.2,49662,425.52,427.92,,,,,,,,
19-09-2023 07:00,1656.6,49658.64,49663.2,425.52,427.92,,,,,,,,
19-09-2023 08:00,7552.7,49663.92,49668.72,425.52,427.92,,,,,,,,
19-09-2023 09:00,18313.3,49674.24,49679.04,425.52,427.92,,,,,,,,
19-09-2023 10:00,32536.6,49687.92,49692.96,425.52,427.92,,,,,,,,
19-09-2023 11:00,50034.8,49705.2,49710,425.52,427.92,,,,,,,,
19-09-2023 12:00,68888.7,49723.68,49728.48,425.52,427.92,,,,,,,,
19-09-2023 13:00,87157.1,49742.16,49747.2,425.52,427.92,,,,,,,,
19-09-2023 14:00,96361.7,49752.24,49757.04,425.52,427.92,,,,,,,,
19-09-2023 15:00,102380.4,49758.48,49763.28,425.52,427.92,,,,,,,,
19-09-2023 16:00,105292.1,49761.36,49765.92,425.52,427.92,,,,,,,,
19-09-2023 17:00,106980.9,49763.28,49767.84,425.52,427.92,,,,,,,,
19-09-2023 18:00,107189.9,49763.52,49768.08,425.52,427.92,,,,,,,,
19-09-2023 19:00,107189.9,49763.52,49768.08,425.76,427.92,,,,,,,,
19-09-2023 20:00,107189.9,49763.52,49768.08,425.76,427.92,,,,,,,,
19-09-2023 21:00,107189.9,49763.52,49768.08,425.76,427.92,,,,,,,,
19-09-2023 22:00,107189.9,49763.52,49768.08,425.76,428.16,,,,,,,,
19-09-2023 23:00,80693.4,49763.52,49768.08,425.76,428.16,,,,,,,,
20-09-2023 00:00,80693.4,49763.52,49768.08,426.24,428.16,,,,,,,,
20-09-2023 01:00,0,49763.52,49768.08,426.24,428.16,,,,,,,,
20-09-2023 02:00,0,49763.52,49768.08,426.24,428.16,,,,,,,,
20-09-2023 03:00,0,49763.52,49768.08,426.24,428.16,,,,,,,,
20-09-2023 04:00,0,49763.52,49768.08,426.24,428.4,,,,,,,,
20-09-2023 05:00,0,49763.52,49768.08,426.48,428.4,,,,,,,,
20-09-2023 06:00,0.5,49763.52,49768.08,426.48,428.4,,,,,,,,
20-09-2023 07:00,624.1,49764,49768.56,426.48,428.4,,,,,,,,
20-09-2023 08:00,3159.3,49766.16,49770.96,426.48,428.4,,,,,,,,
20-09-2023 09:00,13416.5,49775.28,49780.08,426.48,428.4,,,,,,,,
20-09-2023 10:00,28961,49790.4,49795.44,426.48,428.4,,,,,,,,
20-09-2023 11:00,46649.9,49807.68,49812.72,426.48,428.4,,,,,,,,
20-09-2023 12:00,65491.6,49826.4,49831.44,426.48,428.4,,,,,,,,
20-09-2023 13:00,77260.59,49839.36,49844.16,426.48,428.4,,,,,,,,
20-09-2023 14:00,87097,49848.72,49853.52,426.48,428.4,,,,,,,,
20-09-2023 15:00,93589.02,49855.68,49860.48,426.48,428.4,,,,,,,,
20-09-2023 16:00,98926.7,49860.72,49865.52,426.48,428.4,,,,,,,,
20-09-2023 17:00,102803.5,49865.04,49869.84,426.48,428.4,,,,,,,,
20-09-2023 18:00,103281.8,49865.76,49870.56,426.48,428.4,,,,,,,,
20-09-2023 19:00,103282.6,49865.76,49870.56,426.48,428.4,,,,,,,,
20-09-2023 20:00,103282.6,49865.76,49870.56,426.48,428.64,,,,,,,,
20-09-2023 21:00,103282.6,49865.76,49870.56,426.48,428.64,,,,,,,,
20-09-2023 22:00,103282.6,49865.76,49870.56,426.72,428.64,,,,,,,,
20-09-2023 23:00,103282.6,49865.76,49870.56,426.72,428.64,,,,,,,,
21-09-2023 00:00,0,49865.76,49870.56,426.72,428.88,,,,,,,,
21-09-2023 01:00,0,49865.76,49870.56,426.72,428.88,,,,,,,,
21-09-2023 02:00,0,49865.76,49870.56,426.96,428.88,,,,,,,,
21-09-2023 03:00,0,49865.76,49870.56,426.96,428.88,,,,,,,,
21-09-2023 04:00,0,49865.76,49870.56,426.96,429.12,,,,,,,,
21-09-2023 05:00,0,49865.76,49870.56,426.96,429.12,,,,,,,,
21-09-2023 06:00,1.2,49865.76,49870.56,427.2,429.12,,,,,,,,
21-09-2023 07:00,436.2,49866,49870.8,427.2,429.12,,,,,,,,
21-09-2023 08:00,5106.3,49869.84,49874.64,427.2,429.12,,,,,,,,
21-09-2023 09:00,16250.5,49880.64,49885.68,427.2,429.12,,,,,,,,
21-09-2023 10:00,25298.7,49889.76,49894.8,427.2,429.12,,,,,,,,
21-09-2023 11:00,41757.8,49905.36,49910.16,427.2,429.12,,,,,,,,
21-09-2023 12:00,56461.2,49920,49925.04,427.2,429.12,,,,,,,,
21-09-2023 13:00,73227.91,49937.04,49942.08,427.2,429.12,,,,,,,,
21-09-2023 14:00,87466.3,49951.68,49956.48,427.2,429.12,,,,,,,,
21-09-2023 15:00,95980.02,49960.32,49965.12,427.2,429.12,,,,,,,,
21-09-2023 16:00,101972.4,49966.56,49971.36,427.2,429.12,,,,,,,,
21-09-2023 17:00,103197.7,49968,49972.8,427.2,429.12,,,,,,,,
21-09-2023 18:00,104031,49968.72,49973.52,427.2,429.12,,,,,,,,
21-09-2023 19:00,104032.8,49968.72,49973.52,427.2,429.12,,,,,,,,
21-09-2023 20:00,104032.8,49968.72,49973.52,427.2,429.36,,,,,,,,
21-09-2023 21:00,104032.8,49968.72,49973.52,427.44,429.36,,,,,,,,
21-09-2023 22:00,104032.8,49968.72,49973.52,427.44,429.36,,,,,,,,
21-09-2023 23:00,104032.8,49968.72,49973.52,427.44,429.36,,,,,,,,
22-09-2023 00:00,104032.8,49968.72,49973.52,427.44,429.6,,,,,,,,
22-09-2023 01:00,0,49968.72,49973.52,427.68,429.6,,,,,,,,
22-09-2023 02:00,0,49968.72,49973.52,427.68,429.6,,,,,,,,
22-09-2023 03:00,0,49968.72,49973.52,427.68,429.6,,,,,,,,
22-09-2023 04:00,0,49968.72,49973.52,427.68,429.84,,,,,,,,
22-09-2023 05:00,0,49968.72,49973.52,427.92,429.84,,,,,,,,
22-09-2023 06:00,0,49968.72,49973.52,427.92,429.84,,,,,,,,
22-09-2023 07:00,680.7,49969.2,49974,427.92,429.84,,,,,,,,
22-09-2023 08:00,4023.9,49972.32,49977.12,427.92,429.84,,,,,,,,
22-09-2023 09:00,9198.1,49977.36,49982.16,427.92,429.84,,,,,,,,
22-09-2023 10:00,18467.6,49985.76,49990.8,427.92,429.84,,,,,,,,
22-09-2023 11:00,32830.4,49999.44,50004.48,427.92,429.84,,,,,,,,
22-09-2023 12:00,44772.3,50012.16,50016.96,427.92,429.84,,,,,,,,
22-09-2023 13:00,61332.91,50028,50033.04,427.92,429.84,,,,,,,,
22-09-2023 14:00,78654.7,50045.28,50050.32,427.92,429.84,,,,,,,,
22-09-2023 15:00,90529.7,50057.52,50062.32,427.92,429.84,,,,,,,,
22-09-2023 16:00,93233.6,50061.12,50065.92,427.92,429.84,,,,,,,,
22-09-2023 17:00,94441.21,50062.32,50067.12,427.92,429.84,,,,,,,,
22-09-2023 18:00,94704,50062.56,50067.36,427.92,429.84,,,,,,,,
22-09-2023 19:00,94704,50062.56,50067.36,427.92,429.84,,,,,,,,
22-09-2023 20:00,94704,50062.56,50067.36,427.92,430.08,,,,,,,,
22-09-2023 21:00,94704,50062.56,50067.36,428.16,430.08,,,,,,,,
22-09-2023 22:00,94704,50062.56,50067.36,428.16,430.08,,,,,,,,
22-09-2023 23:00,94704,50062.56,50067.36,428.16,430.32,,,,,,,,
23-09-2023 00:00,0,50062.56,50067.36,428.16,430.32,,,,,,,,
23-09-2023 01:00,0,50062.56,50067.36,428.4,430.32,,,,,,,,
23-09-2023 02:00,0,50062.56,50067.36,428.4,430.32,,,,,,,,
23-09-2023 03:00,0,50062.56,50067.36,428.4,430.56,,,,,,,,
23-09-2023 04:00,0,50062.56,50067.36,428.4,430.56,,,,,,,,
23-09-2023 05:00,0,50062.56,50067.36,428.64,430.56,,,,,,,,
23-09-2023 06:00,0,50062.56,50067.36,428.64,430.56,,,,,,,,
23-09-2023 07:00,338.7,50062.8,50067.6,428.64,430.56,,,,,,,,
23-09-2023 08:00,3196.5,50065.44,50070.24,428.64,430.56,,,,,,,,
23-09-2023 09:00,7802.8,50069.76,50074.8,428.64,430.56,,,,,,,,
23-09-2023 10:00,15029.5,50076.72,50081.52,428.64,430.56,,,,,,,,
23-09-2023 11:00,25879.8,50086.8,50091.84,428.64,430.56,,,,,,,,
23-09-2023 12:00,34630,50096.4,50101.2,428.64,430.56,,,,,,,,
23-09-2023 13:00,47471.4,50108.16,50113.2,428.64,430.56,,,,,,,,
23-09-2023 14:00,64844.59,50125.44,50130.48,428.64,430.56,,,,,,,,
23-09-2023 15:00,79194.2,50140.32,50145.12,428.64,430.56,,,,,,,,
23-09-2023 16:00,88070.5,50149.92,50154.72,428.64,430.56,,,,,,,,
23-09-2023 17:00,90720.2,50152.56,50157.36,428.64,430.56,,,,,,,,
23-09-2023 18:00,91992.2,50154,50158.8,428.64,430.56,,,,,,,,
23-09-2023 19:00,91992.9,50154,50158.8,428.64,430.8,,,,,,,,
23-09-2023 20:00,91992.9,50154,50158.8,428.64,430.8,,,,,,,,
23-09-2023 21:00,91992.9,50154,50158.8,428.88,430.8,,,,,,,,
23-09-2023 22:00,91992.9,50154,50158.8,428.88,430.8,,,,,,,,
23-09-2023 23:00,91992.9,50154,50158.8,428.88,431.04,,,,,,,,
24-09-2023 00:00,91992.9,50154,50158.8,428.88,431.04,,,,,,,,
24-09-2023 01:00,0,50154,50158.8,429.12,431.04,,,,,,,,
24-09-2023 02:00,0,50154,50158.8,429.12,431.04,,,,,,,,
24-09-2023 03:00,0,50154,50158.8,429.12,431.28,,,,,,,,
24-09-2023 04:00,0,50154,50158.8,429.12,431.28,,,,,,,,
24-09-2023 05:00,0,50154,50158.8,429.36,431.28,,,,,,,,
24-09-2023 06:00,0,50154,50158.8,429.36,431.28,,,,,,,,
24-09-2023 07:00,817.6,50154.48,50159.28,429.36,431.28,,,,,,,,
24-09-2023 08:00,2508.2,50156.16,50160.96,429.36,431.28,,,,,,,,
24-09-2023 09:00,5353.8,50158.8,50163.6,429.36,431.28,,,,,,,,
24-09-2023 10:00,15760.8,50168.4,50173.44,429.36,431.28,,,,,,,,
24-09-2023 11:00,25944.1,50178.72,50183.76,429.36,431.28,,,,,,,,
24-09-2023 12:00,34158.4,50187.12,50191.92,429.36,431.28,,,,,,,,
24-09-2023 13:00,40978.4,50193.84,50198.64,429.36,431.28,,,,,,,,
24-09-2023 14:00,50434.9,50203.2,50208.24,429.36,431.28,,,,,,,,
24-09-2023 15:00,57511.3,50210.4,50215.2,429.36,431.28,,,,,,,,
24-09-2023 16:00,63643.89,50216.64,50221.44,429.36,431.28,,,,,,,,
24-09-2023 17:00,65541.1,50219.04,50223.84,429.36,431.28,,,,,,,,
24-09-2023 18:00,65780,50219.28,50224.08,429.36,431.28,,,,,,,,
24-09-2023 19:00,65780,50219.28,50224.08,429.36,431.52,,,,,,,,
24-09-2023 20:00,65780,50219.28,50224.08,429.36,431.52,,,,,,,,
24-09-2023 21:00,65780,50219.28,50224.08,429.6,431.52,,,,,,,,
24-09-2023 22:00,65780,50219.28,50224.08,429.6,431.52,,,,,,,,
24-09-2023 23:00,65780,50219.28,50224.08,429.6,431.76,,,,,,,,
25-09-2023 00:00,0,50219.28,50224.08,429.6,431.76,,,,,,,,
25-09-2023 01:00,0,50219.28,50224.08,429.84,431.76,,,,,,,,
25-09-2023 02:00,0,50219.28,50224.08,429.84,431.76,,,,,,,,
25-09-2023 03:00,0,50219.28,50224.08,429.84,432,,,,,,,,
25-09-2023 04:00,0,50219.28,50224.08,429.84,432,,,,,,,,
25-09-2023 05:00,0,50219.28,50224.08,430.08,432,,,,,,,,
25-09-2023 06:00,0,50219.28,50224.08,430.08,432,,,,,,,,
25-09-2023 07:00,1130.4,50220,50224.8,430.08,432,,,,,,,,
25-09-2023 08:00,4073,50222.88,50227.68,430.08,432,,,,,,,,
25-09-2023 09:00,14374.3,50232,50237.04,430.08,432,,,,,,,,
25-09-2023 10:00,26808.9,50244.72,50249.52,430.08,432,,,,,,,,
25-09-2023 11:00,43610.3,50260.8,50265.84,430.08,432,,,,,,,,
25-09-2023 12:00,56397.2,50274,50278.8,430.08,432,,,,,,,,
25-09-2023 13:00,67622.91,50285.28,50290.08,430.08,432,,,,,,,,
25-09-2023 14:00,76108.61,50294.16,50298.96,430.08,432,,,,,,,,
25-09-2023 15:00,82358.2,50300.4,50305.2,430.08,432,,,,,,,,
25-09-2023 16:00,88052.91,50305.92,50310.96,430.08,432,,,,,,,,
25-09-2023 17:00,90581.02,50309.04,50313.84,430.08,432,,,,,,,,
